,prx,time (s),epc96
2373,-31.0,29.005146,e280116060000205403e136b
0,-29.0,29.012329,e280116060000205403de047
2374,-31.0,29.023718,e280116060000205403e136b
1,-29.0,29.037412,e280116060000205403de047
2,-30.0,29.043419,e280116060000205403de047
2375,-31.0,29.045588,e280116060000205403e136b
2376,-31.0,29.05205,e280116060000205403e136b
3,-29.0,29.052815,e280116060000205403de047
4,-31.0,29.065119,e280116060000205403de047
2377,-30.0,29.066074,e280116060000205403e136b
5,-30.0,29.077646,e280116060000205403de047
2378,-32.0,29.079931,e280116060000205403e136b
2379,-31.0,29.086547,e280116060000205403e136b
2380,-31.0,29.093358,e280116060000205403e136b
6,-30.0,29.096077,e280116060000205403de047
7,-30.0,29.102126,e280116060000205403de047
8,-29.0,29.108281,e280116060000205403de047
2381,-31.0,29.11175,e280116060000205403e136b
9,-29.0,29.114647,e280116060000205403de047
2382,-29.0,29.118305,e280116060000205403e136b
10,-30.0,29.120721,e280116060000205403de047
2383,-33.0,29.124467,e280116060000205403e136b
11,-31.0,29.126849,e280116060000205403de047
2384,-31.0,29.131183,e280116060000205403e136b
12,-29.0,29.13272,e280116060000205403de047
13,-29.0,29.138979,e280116060000205403de047
2385,-30.0,29.141262,e280116060000205403e136b
14,-29.0,29.14518,e280116060000205403de047
2386,-31.0,29.146997,e280116060000205403e136b
2387,-30.0,29.153237,e280116060000205403e136b
2388,-32.0,29.159412,e280116060000205403e136b
2389,-31.0,29.165571,e280116060000205403e136b
15,-30.0,29.176309,e280116060000205403de047
16,-29.0,29.188874,e280116060000205403de047
2390,-30.0,29.197012,e280116060000205403e136b
2391,-30.0,29.203863,e280116060000205403e136b
17,-30.0,29.214051,e280116060000205403de047
2392,-32.0,29.224603,e280116060000205403e136b
2393,-29.0,29.231512,e280116060000205403e136b
2394,-33.0,29.238526,e280116060000205403e136b
18,-31.0,29.238927,e280116060000205403de047
19,-31.0,29.25451,e280116060000205403de047
20,-31.0,29.260306,e280116060000205403de047
2395,-31.0,29.266025,e280116060000205403e136b
21,-30.0,29.266978,e280116060000205403de047
22,-32.0,29.273991,e280116060000205403de047
2396,-34.0,29.278148,e280116060000205403e136b
2397,-32.0,29.284107,e280116060000205403e136b
2398,-32.0,29.290216,e280116060000205403e136b
2399,-31.0,29.296352,e280116060000205403e136b
2400,-32.0,29.30276,e280116060000205403e136b
23,-31.0,29.307472,e280116060000205403de047
24,-31.0,29.313939,e280116060000205403de047
2401,-32.0,29.315504,e280116060000205403e136b
25,-31.0,29.320072,e280116060000205403de047
26,-30.0,29.339809,e280116060000205403de047
2402,-31.0,29.343856,e280116060000205403e136b
2403,-31.0,29.349823,e280116060000205403e136b
2404,-32.0,29.356091,e280116060000205403e136b
27,-31.0,29.356911,e280116060000205403de047
2405,-32.0,29.362249,e280116060000205403e136b
28,-31.0,29.363941,e280116060000205403de047
29,-30.0,29.37036,e280116060000205403de047
2406,-32.0,29.374534,e280116060000205403e136b
2407,-31.0,29.388238,e280116060000205403e136b
2408,-30.0,29.395105,e280116060000205403e136b
30,-30.0,29.404944,e280116060000205403de047
31,-29.0,29.411757,e280116060000205403de047
2409,-31.0,29.415732,e280116060000205403e136b
32,-31.0,29.418704,e280116060000205403de047
2410,-32.0,29.421875,e280116060000205403e136b
33,-31.0,29.432073,e280116060000205403de047
34,-31.0,29.445982,e280116060000205403de047
2411,-33.0,29.44974,e280116060000205403e136b
2412,-32.0,29.456608,e280116060000205403e136b
35,-32.0,29.459923,e280116060000205403de047
36,-31.0,29.467186,e280116060000205403de047
2413,-32.0,29.477194,e280116060000205403e136b
37,-30.0,29.480996,e280116060000205403de047
38,-29.0,29.488044,e280116060000205403de047
2414,-32.0,29.490889,e280116060000205403e136b
39,-30.0,29.500508,e280116060000205403de047
2415,-32.0,29.504852,e280116060000205403e136b
2416,-32.0,29.51148,e280116060000205403e136b
2417,-33.0,29.518289,e280116060000205403e136b
40,-31.0,29.519161,e280116060000205403de047
2418,-32.0,29.525187,e280116060000205403e136b
41,-32.0,29.52555,e280116060000205403de047
2419,-29.0,29.531025,e280116060000205403e136b
42,-31.0,29.53199,e280116060000205403de047
2420,-31.0,29.537282,e280116060000205403e136b
43,-31.0,29.544413,e280116060000205403de047
44,-31.0,29.550764,e280116060000205403de047
2421,-32.0,29.552196,e280116060000205403e136b
2422,-29.0,29.558464,e280116060000205403e136b
2423,-33.0,29.564822,e280116060000205403e136b
2424,-32.0,29.571078,e280116060000205403e136b
45,-31.0,29.579203,e280116060000205403de047
2425,-30.0,29.583432,e280116060000205403e136b
46,-31.0,29.585369,e280116060000205403de047
2426,-31.0,29.589598,e280116060000205403e136b
47,-29.0,29.591616,e280116060000205403de047
2427,-32.0,29.60185,e280116060000205403e136b
2428,-32.0,29.608018,e280116060000205403e136b
48,-31.0,29.616866,e280116060000205403de047
2429,-32.0,29.626526,e280116060000205403e136b
49,-32.0,29.637855,e280116060000205403de047
2430,-30.0,29.639065,e280116060000205403e136b
2431,-32.0,29.648189,e280116060000205403e136b
50,-32.0,29.650014,e280116060000205403de047
2432,-31.0,29.654307,e280116060000205403e136b
51,-32.0,29.656351,e280116060000205403de047
2433,-31.0,29.660194,e280116060000205403e136b
52,-31.0,29.671937,e280116060000205403de047
53,-30.0,29.684279,e280116060000205403de047
2434,-32.0,29.684988,e280116060000205403e136b
54,-32.0,29.690445,e280116060000205403de047
2435,-31.0,29.705338,e280116060000205403e136b
2436,-31.0,29.712137,e280116060000205403e136b
55,-34.0,29.721374,e280116060000205403de047
2437,-29.0,29.726302,e280116060000205403e136b
56,-31.0,29.733436,e280116060000205403de047
57,-29.0,29.739902,e280116060000205403de047
2438,-30.0,29.739954,e280116060000205403e136b
2439,-32.0,29.748885,e280116060000205403e136b
2440,-33.0,29.75502,e280116060000205403e136b
