,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,63.1745689076585,1115.1043281629,99.66080368571,4325.87271712376,36.4862347780515
1,63.1382007294648,1123.70202219512,100.576275073496,4374.00182283379,37.4380743440315
2,61.5706987538986,1011.55528660429,101.276254104199,4397.54564781395,39.7055553503001
3,62.8070300315636,1105.7004140542,98.546231897284,4330.98091953938,35.7392018657205
4,62.3184166937324,1072.92701799544,99.8824242165649,4147.192650145,37.5640075228325
5,63.0124805829092,1119.33081941846,100.748916601728,4478.69644910107,37.7364360188188
6,63.3588145950058,1113.49044318796,99.6190777891803,4439.33318729291,36.2602631941745
7,62.6303361073192,1072.83322866829,98.7645798306177,4169.28587880565,36.1342437232985
8,63.1269851885395,1099.73160685363,99.2787436046241,4331.60198087703,36.1517584160846
9,61.8569115539598,1021.99641422895,99.2372995288647,4590.11195192883,37.3803879749049
10,61.8695641570616,1054.38508618806,96.3435509240484,4003.43871965056,34.4739867669868
11,62.6797093107331,1072.62643134611,99.22242723401,4225.94209535527,36.542717923277
12,61.9678853850194,1030.4439063628,100.454500755665,4518.13734825039,38.4866153706459
13,64.2540456311706,1155.11723598172,99.8705516297798,4380.31138197979,35.6165059986092
14,62.0202109221353,1057.98500364744,99.4000770346056,4223.35635516795,37.3798661124703
15,62.9197185017619,1090.49652391554,99.3313509893095,4254.46543400453,36.4116324875476
16,62.6118899287712,1073.63208265716,98.9647439391842,4246.45386973226,36.3528540104131
17,63.0627660012007,1082.46718466638,98.6286923067544,4280.27196914411,35.5659263055536
18,62.5889584824715,1111.42251806737,98.9827611598136,4241.07671679196,36.3938026773421
19,61.6413196267067,1053.19604678835,99.2894991429736,4309.11786341679,37.6481795162669
,62.6877907212169,1081.86250200747,99.4336945080903,4317.61113215257,36.7459037868734
