,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,34.0396357824066,182.342797978312,69.4813411864169,399.955660516841,35.4417054040103
1,42.7565286719753,270.029776217428,51.4558588302579,120.708657784958,8.69933015828253
2,40.5707803036709,243.724180819464,65.7427652711595,274.44789598313,25.1719849674886
3,36.3538439757986,208.572426468612,61.5663639167083,232.037543398588,25.2125199409097
4,41.3969911488684,255.375296473374,77.5915740688065,460.832820964615,36.1945829199381
5,42.4768026719014,272.538666545873,71.6779085474439,296.530622348416,29.2011058755425
6,40.7395466664287,249.240074657177,76.705215258846,475.898618326584,35.9656685924173
7,42.0017435384527,264.237417240207,59.7418913025546,206.277854632485,17.7401477641019
8,47.7918541779813,341.424814516904,55.0123411609687,173.50530254748,7.2204869829874
9,39.6018929296717,225.068093716626,66.0240295890333,201.007873347971,26.4221366593615
10,42.5954166290964,272.887372723433,60.3986974217482,185.092928436073,17.8032807926518
11,39.3292628365785,226.454149848402,68.6617886714272,349.818628752173,29.3325258348487
12,43.1343369660452,273.346967845824,60.9938504386139,198.911649637297,17.8595134725688
13,41.5714681680634,254.871836635866,69.298007715583,341.510880038399,27.7265395475197
14,40.8737801316264,253.383498049933,73.9717916224662,349.896303744103,33.0980114908399
15,43.9898959033097,289.871095436473,57.9473562006088,199.986808203562,13.9574602972991
16,43.2377500778789,279.247290446636,77.1929789785498,510.175343401814,33.9552289006709
17,41.5793160253745,258.037524515906,75.8768342431886,440.282177755491,34.2975182178141
18,42.7558944221069,264.177787709443,59.1585721103607,102.49016061642,16.4026776882538
19,40.6851027605246,245.231684044546,71.9920344619245,348.314438588675,31.3069317014
,41.374092189388,256.503137594522,66.5245600498333,293.384108451254,25.1504678604453
