,prx,time (s),epc96
1607,-49,38.840965,e280116060000209e445f02a
208,-43,38.853913,e280116060000205403ddcdb
1608,-48,38.86646,e280116060000209e445f02a
209,-43,38.881645,e280116060000205403ddcdb
1609,-48,38.894763,e280116060000209e445f02a
210,-44,38.909379,e280116060000205403ddcdb
211,-34,38.921375,e280116060000205403ddcdb
212,-31,38.934609,e280116060000205403ddcdb
1610,-48,38.948781,e280116060000209e445f02a
1611,-48,38.962036,e280116060000209e445f02a
1612,-48,38.974982,e280116060000209e445f02a
1613,-48,38.987357,e280116060000209e445f02a
213,-43,38.999461,e280116060000205403ddcdb
1614,-48,39.015969,e280116060000209e445f02a
214,-43,39.027627,e280116060000205403ddcdb
215,-43,39.042222,e280116060000205403ddcdb
216,-43,39.054936,e280116060000205403ddcdb
217,-43,39.06774,e280116060000205403ddcdb
218,-41,39.081042,e280116060000205403ddcdb
219,-42,39.093764,e280116060000205403ddcdb
220,-41,39.107695,e280116060000205403ddcdb
221,-42,39.123299,e280116060000205403ddcdb
1615,-49,39.135911,e280116060000209e445f02a
222,-42,39.148618,e280116060000205403ddcdb
223,-43,39.161172,e280116060000205403ddcdb
224,-43,39.173288,e280116060000205403ddcdb
1616,-48,39.185891,e280116060000209e445f02a
1617,-48,39.1985,e280116060000209e445f02a
1618,-48,39.210495,e280116060000209e445f02a
225,-43,39.22623,e280116060000205403ddcdb
226,-43,39.237931,e280116060000205403ddcdb
227,-43,39.250043,e280116060000205403ddcdb
1619,-48,39.26225,e280116060000209e445f02a
228,-43,39.280244,e280116060000205403ddcdb
1620,-47,39.292351,e280116060000209e445f02a
1621,-47,39.304693,e280116060000209e445f02a
1622,-47,39.317146,e280116060000209e445f02a
1623,-47,39.330245,e280116060000209e445f02a
1624,-47,39.341857,e280116060000209e445f02a
1625,-48,39.354223,e280116060000209e445f02a
1626,-48,39.367197,e280116060000209e445f02a
229,-43,39.380501,e280116060000205403ddcdb
230,-43,39.393507,e280116060000205403ddcdb
231,-43,39.406847,e280116060000205403ddcdb
232,-43,39.418939,e280116060000205403ddcdb
233,-43,39.43185,e280116060000205403ddcdb
1627,-48,39.443689,e280116060000209e445f02a
1628,-47,39.455972,e280116060000209e445f02a
1629,-51,39.474066,e280116060000209e445f02a
1630,-51,39.486938,e280116060000209e445f02a
1631,-50,39.500096,e280116060000209e445f02a
1632,-51,39.514045,e280116060000209e445f02a
234,-42,39.525645,e280116060000205403ddcdb
235,-42,39.538636,e280116060000205403ddcdb
236,-42,39.55198,e280116060000205403ddcdb
1633,-50,39.565124,e280116060000209e445f02a
237,-42,39.578502,e280116060000205403ddcdb
1634,-51,39.590943,e280116060000209e445f02a
238,-42,39.603102,e280116060000205403ddcdb
239,-42,39.616074,e280116060000205403ddcdb
240,-42,39.628547,e280116060000205403ddcdb
241,-42,39.640295,e280116060000205403ddcdb
1635,-51,39.653486,e280116060000209e445f02a
1636,-50,39.673263,e280116060000209e445f02a
1637,-49,39.685963,e280116060000209e445f02a
1638,-49,39.699513,e280116060000209e445f02a
1639,-49,39.71996,e280116060000209e445f02a
1640,-49,39.738491,e280116060000209e445f02a
1641,-49,39.752626,e280116060000209e445f02a
242,-45,39.770009,e280116060000205403ddcdb
1642,-49,39.783847,e280116060000209e445f02a
243,-45,39.798397,e280116060000205403ddcdb
1643,-49,39.810386,e280116060000209e445f02a
244,-45,39.824345,e280116060000205403ddcdb
245,-45,39.837597,e280116060000205403ddcdb
1644,-49,39.850217,e280116060000209e445f02a
1645,-49,39.86364,e280116060000209e445f02a
246,-45,39.876271,e280116060000205403ddcdb
247,-44,39.889386,e280116060000205403ddcdb
1646,-48,39.901676,e280116060000209e445f02a
248,-44,39.914122,e280116060000205403ddcdb
1647,-48,39.927416,e280116060000209e445f02a
1648,-48,39.939133,e280116060000209e445f02a
249,-42,39.951838,e280116060000205403ddcdb
250,-43,39.964817,e280116060000205403ddcdb
251,-44,39.977174,e280116060000205403ddcdb
1649,-48,39.989415,e280116060000209e445f02a
1650,-48,40.001703,e280116060000209e445f02a
252,-41,40.014097,e280116060000205403ddcdb
1651,-48,40.02674,e280116060000209e445f02a
1652,-48,40.039523,e280116060000209e445f02a
1653,-48,40.052239,e280116060000209e445f02a
1654,-48,40.064454,e280116060000209e445f02a
1655,-49,40.082885,e280116060000209e445f02a
1656,-49,40.094813,e280116060000209e445f02a
253,-43,40.107316,e280116060000205403ddcdb
254,-43,40.119939,e280116060000205403ddcdb
1657,-49,40.131959,e280116060000209e445f02a
255,-43,40.144373,e280116060000205403ddcdb
256,-43,40.157178,e280116060000205403ddcdb
257,-43,40.16994,e280116060000205403ddcdb
258,-42,40.182719,e280116060000205403ddcdb
259,-43,40.194926,e280116060000205403ddcdb
260,-44,40.208104,e280116060000205403ddcdb
261,-43,40.222955,e280116060000205403ddcdb
1658,-49,40.235461,e280116060000209e445f02a
262,-43,40.248677,e280116060000205403ddcdb
263,-41,40.265613,e280116060000205403ddcdb
264,-42,40.28437,e280116060000205403ddcdb
265,-41,40.299001,e280116060000205403ddcdb
266,-42,40.312832,e280116060000205403ddcdb
267,-42,40.324734,e280116060000205403ddcdb
1659,-50,40.336991,e280116060000209e445f02a
1660,-50,40.349207,e280116060000209e445f02a
1661,-50,40.362151,e280116060000209e445f02a
1662,-50,40.374641,e280116060000209e445f02a
1663,-50,40.386786,e280116060000209e445f02a
268,-43,40.39918,e280116060000205403ddcdb
269,-43,40.411231,e280116060000205403ddcdb
1664,-50,40.42438,e280116060000209e445f02a
1665,-49,40.436806,e280116060000209e445f02a
270,-43,40.449209,e280116060000205403ddcdb
1666,-50,40.462289,e280116060000209e445f02a
271,-44,40.474231,e280116060000205403ddcdb
272,-45,40.493353,e280116060000205403ddcdb
1667,-48,40.507257,e280116060000209e445f02a
273,-45,40.519604,e280116060000205403ddcdb
274,-45,40.532205,e280116060000205403ddcdb
1668,-48,40.544816,e280116060000209e445f02a
1669,-48,40.559404,e280116060000209e445f02a
275,-45,40.572235,e280116060000205403ddcdb
276,-46,40.58398,e280116060000205403ddcdb
277,-45,40.596817,e280116060000205403ddcdb
278,-46,40.610996,e280116060000205403ddcdb
279,-46,40.623081,e280116060000205403ddcdb
1670,-48,40.635692,e280116060000209e445f02a
280,-46,40.649719,e280116060000205403ddcdb
1671,-49,40.662953,e280116060000209e445f02a
281,-46,40.676676,e280116060000205403ddcdb
282,-44,40.694393,e280116060000205403ddcdb
1672,-49,40.706473,e280116060000209e445f02a
1673,-49,40.719286,e280116060000209e445f02a
1674,-49,40.732907,e280116060000209e445f02a
283,-44,40.745128,e280116060000205403ddcdb
284,-44,40.757335,e280116060000205403ddcdb
1675,-49,40.769545,e280116060000209e445f02a
1676,-49,40.782274,e280116060000209e445f02a
1677,-49,40.794706,e280116060000209e445f02a
285,-44,40.806981,e280116060000205403ddcdb
286,-44,40.820324,e280116060000205403ddcdb
1678,-49,40.832419,e280116060000209e445f02a
287,-44,40.844325,e280116060000205403ddcdb
1679,-49,40.856758,e280116060000209e445f02a
288,-43,40.868961,e280116060000205403ddcdb
1680,-49,40.880464,e280116060000209e445f02a
1681,-50,40.899548,e280116060000209e445f02a
289,-42,40.910888,e280116060000205403ddcdb
290,-39,40.924108,e280116060000205403ddcdb
291,-42,40.93791,e280116060000205403ddcdb
1682,-50,40.95065,e280116060000209e445f02a
1683,-50,40.962386,e280116060000209e445f02a
292,-37,40.975799,e280116060000205403ddcdb
293,-32,40.98809,e280116060000205403ddcdb
1684,-51,41.004122,e280116060000209e445f02a
1685,-51,41.019606,e280116060000209e445f02a
1686,-50,41.037108,e280116060000209e445f02a
1687,-50,41.049167,e280116060000209e445f02a
1688,-50,41.062834,e280116060000209e445f02a
294,-42,41.075705,e280116060000205403ddcdb
1689,-51,41.088103,e280116060000209e445f02a
1690,-50,41.10373,e280116060000209e445f02a
295,-41,41.116634,e280116060000205403ddcdb
1691,-50,41.12907,e280116060000209e445f02a
296,-41,41.142062,e280116060000205403ddcdb
297,-42,41.155502,e280116060000205403ddcdb
1692,-50,41.169888,e280116060000209e445f02a
1693,-50,41.181943,e280116060000209e445f02a
1694,-50,41.194405,e280116060000209e445f02a
1695,-50,41.208057,e280116060000209e445f02a
298,-42,41.220159,e280116060000205403ddcdb
1696,-50,41.234419,e280116060000209e445f02a
299,-42,41.246964,e280116060000205403ddcdb
300,-42,41.259393,e280116060000205403ddcdb
301,-42,41.273237,e280116060000205403ddcdb
302,-42,41.287323,e280116060000205403ddcdb
303,-42,41.307131,e280116060000205403ddcdb
304,-42,41.319366,e280116060000205403ddcdb
1697,-51,41.331984,e280116060000209e445f02a
305,-42,41.344131,e280116060000205403ddcdb
1698,-51,41.355697,e280116060000209e445f02a
306,-42,41.368351,e280116060000205403ddcdb
307,-42,41.380437,e280116060000205403ddcdb
1699,-51,41.393845,e280116060000209e445f02a
308,-42,41.408151,e280116060000205403ddcdb
309,-42,41.419772,e280116060000205403ddcdb
310,-42,41.433101,e280116060000205403ddcdb
311,-42,41.445988,e280116060000205403ddcdb
312,-42,41.458115,e280116060000205403ddcdb
313,-42,41.472141,e280116060000205403ddcdb
314,-42,41.484076,e280116060000205403ddcdb
1700,-51,41.496771,e280116060000209e445f02a
315,-43,41.514154,e280116060000205403ddcdb
1701,-50,41.526854,e280116060000209e445f02a
316,-42,41.54111,e280116060000205403ddcdb
1702,-50,41.555432,e280116060000209e445f02a
317,-43,41.567434,e280116060000205403ddcdb
1703,-50,41.582575,e280116060000209e445f02a
1704,-50,41.595073,e280116060000209e445f02a
1705,-50,41.607134,e280116060000209e445f02a
318,-43,41.618995,e280116060000205403ddcdb
319,-43,41.634993,e280116060000205403ddcdb
320,-43,41.64702,e280116060000205403ddcdb
1706,-50,41.658394,e280116060000209e445f02a
1707,-50,41.671877,e280116060000209e445f02a
1708,-50,41.684454,e280116060000209e445f02a
1709,-50,41.696703,e280116060000209e445f02a
321,-30,41.709367,e280116060000205403ddcdb
1710,-51,41.727253,e280116060000209e445f02a
322,-37,41.747891,e280116060000205403ddcdb
323,-42,41.759664,e280116060000205403ddcdb
1711,-51,41.773708,e280116060000209e445f02a
324,-29,41.786386,e280116060000205403ddcdb
1712,-51,41.799495,e280116060000209e445f02a
1713,-51,41.812223,e280116060000209e445f02a
1714,-51,41.824553,e280116060000209e445f02a
1715,-50,41.837141,e280116060000209e445f02a
325,-43,41.849344,e280116060000205403ddcdb
326,-43,41.861469,e280116060000205403ddcdb
327,-44,41.876234,e280116060000205403ddcdb
1716,-50,41.888208,e280116060000209e445f02a
328,-44,41.902216,e280116060000205403ddcdb
1717,-50,41.922793,e280116060000209e445f02a
329,-44,41.939444,e280116060000205403ddcdb
330,-44,41.953693,e280116060000205403ddcdb
331,-42,41.967598,e280116060000205403ddcdb
332,-45,41.981735,e280116060000205403ddcdb
1718,-50,41.996521,e280116060000209e445f02a
1719,-50,42.008328,e280116060000209e445f02a
1720,-50,42.022291,e280116060000209e445f02a
333,-45,42.039757,e280116060000205403ddcdb
334,-44,42.053447,e280116060000205403ddcdb
1721,-50,42.066388,e280116060000209e445f02a
335,-44,42.082055,e280116060000205403ddcdb
336,-43,42.094631,e280116060000205403ddcdb
1722,-49,42.116364,e280116060000209e445f02a
337,-44,42.128675,e280116060000205403ddcdb
338,-44,42.14208,e280116060000205403ddcdb
339,-44,42.155552,e280116060000205403ddcdb
340,-44,42.167864,e280116060000205403ddcdb
