,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,72.1141683184898,1264.5586534152164,93.43330526646584,4519.142125837962,21.319136947976038
1,72.06609371668068,1248.4332233545215,96.90027438457064,4717.256291409557,24.834180667889953
2,71.67376331056654,1260.720504510072,98.67480048259829,4488.009431383365,27.00103717203175
3,70.03352166025121,1147.3667860390765,98.90499698187072,4634.581443052127,28.87147532161952
4,68.89934553741787,1102.6397069451682,95.76601666394691,3931.3092375480182,26.866671126529056
5,69.7729921697469,1145.3854602395866,92.84518805883197,3725.2954545090442,23.07219588908507
6,71.44022492822782,1240.0559018678573,97.05209290819134,4704.9349422538535,25.611867979963517
7,70.64392617521506,1194.7599072067849,91.71498401503122,3753.52942150044,21.07105783981615
8,70.61314818979542,1182.0936837593902,98.96034882388479,4959.994840931596,28.347200634089376
9,71.82895192775116,1258.8615186770526,95.36715186023164,3903.786834463266,23.53819993248045
10,71.38010982598044,1236.4272179136653,95.31125139663656,4580.62310445877,23.93114157065611
11,70.18399312247264,1156.9210763109309,97.95043667286673,4976.529081937713,27.766443550394072
12,70.508873329136,1197.987828995232,96.85380958479374,4720.763562188993,26.344936255657743
13,71.78320689528144,1236.2252573261528,94.43797242136722,4004.00430207469,22.6547655260858
14,71.24295160171104,1225.1495037452962,96.75411832955605,4619.541752985583,25.511166727845012
15,69.99617262470056,1193.6735233229508,98.6658486512314,4332.706990362048,28.669676026530823
16,70.90128708494538,1206.1010618028379,98.12756329717148,3867.408166972709,27.226276212226097
17,70.62960322264213,1203.0677340110547,93.63993681844015,3588.1446610262847,23.01033359579805
18,71.68839409832745,1247.518341514225,95.77081295263487,4112.696664513025,24.08241885430743
19,70.02704952476066,1152.3900090580341,95.34721022635054,4545.356172747618,25.320160701589884
