,distance,time (s)
252,13.751749201685207,38.74494
253,14.314838614568439,38.809819
254,13.719633899423117,38.843359
255,13.74830082481467,38.905635
256,13.762634287510446,38.943201
257,13.776967750206222,38.970705
258,13.9925751003266,39.017909
259,13.9070210559577,39.036443
260,13.821467011588798,39.04874
261,13.792948996799163,39.098036
262,13.76443098200953,39.186252
263,13.735912967219896,39.204766
264,12.284434956023484,39.235592
265,11.868861913115664,39.297423
266,11.269104135186492,39.348353
267,10.969225246221905,39.368915
268,10.669346357257318,39.391444
269,10.265122145117008,39.438775
270,9.860897932976696,39.4715
271,10.07061203721132,39.492699
272,10.280326141445945,39.53039
273,11.111077039572809,39.567571
274,11.941827937699673,39.608079
275,11.997757543060004,39.645309
276,12.053687148420336,39.678568
277,11.93425092841317,39.760602
278,11.814814708406008,39.795982
279,11.695378488398843,39.827915
280,11.575942268391678,39.873944
281,11.483323852976623,39.960928
282,11.39070543756157,39.984993
283,11.298087022146515,40.024521
284,11.271822715882532,40.045042
285,11.245558409618548,40.106787
286,11.219294103354565,40.150275
287,11.193029797090581,40.187273
288,11.166765490826599,40.26256
289,11.157913105423859,40.282848
290,11.149060720021117,40.334927
291,11.140208334618377,40.355364
292,11.131355949215635,40.403529
293,11.122503563812895,40.424051
294,11.21682335333363,40.470185
295,11.311143142854366,40.4981
296,11.405462932375102,40.51032
297,11.499782721895837,40.565935
298,11.594102511416573,40.595227
299,11.940819639333775,40.663627
300,12.287536767250979,40.693848
301,12.973363412555448,40.734929
302,13.65919005785992,40.848182
303,14.34501670316439,40.903014
304,13.566147905878815,40.939871
305,12.787279108593241,40.987579
306,12.882686764308737,41.00663
307,12.978094420024231,41.083183
308,12.08492467158919,41.105532
309,11.972906336633013,41.118094
310,11.860888001676834,41.175096
311,10.932081132166433,41.272346
312,11.049941931042271,41.30029
313,11.167802729918108,41.318939
314,11.285663528793947,41.365145
315,11.062135215950564,41.393067
316,10.838606903107179,41.454629
317,10.615078590263796,41.509595
318,10.495057235587222,41.52805
319,10.375035880910648,41.552639
320,10.653848906061437,41.602715
321,10.932661931212227,41.623305
322,10.948659446378786,41.722237
323,11.053130514878243,41.759712
324,11.105366049127971,41.787103
325,11.1576015833777,41.852982
326,11.242473535404343,41.865446
327,11.327345487430987,41.944848
328,11.412217439457633,41.963413
329,11.497089391484277,42.07062
330,11.58196134351092,42.095446
331,11.207148714262303,42.154241
332,11.279045987880584,42.206189
333,11.350943261498864,42.243266
334,11.422840535117146,42.286432
335,11.494737808735428,42.321619
336,11.56663508235371,42.366758
337,11.63853235597199,42.385107
338,11.710429629590271,42.423728
339,11.304111497698996,42.45129
340,10.89779336580772,42.510525
341,11.824713622162164,42.527145
342,12.751633878516607,42.544999
343,12.880361372809846,42.663557
344,13.009088867103085,42.709716
345,13.137816361396323,42.778827
346,13.266543855689562,42.811202
347,13.160048349027807,42.875971
348,13.621596734063576,42.900912
349,13.658518138740352,42.929056
350,13.67697884107874,42.972753
351,13.695439543417125,42.993072
352,13.469390098071203,43.011924
353,13.356365375398243,43.099427
354,13.243340652725282,43.139023
355,12.52578122691732,43.179129
356,12.16700151401334,43.20661
357,11.808221801109358,43.243545
358,11.51856764999703,43.264135
359,11.373740574440866,43.277837
360,11.228913498884701,43.291013
361,11.369591724180484,43.315526
362,11.510269949476267,43.368294
363,11.638220870626741,43.380598
364,11.766171791777213,43.411818
365,11.83014725235245,43.43228
366,11.894122712927686,43.493896
367,11.870320581368816,43.574127
368,11.846518449809945,43.592627
369,11.84349098954129,43.645143
370,11.840463529272636,43.663407
371,11.837436069003981,43.691019
372,11.692482762557596,43.799501
373,11.562113914895523,43.813833
374,11.529521702980004,43.835449
375,11.496929491064485,43.927672
376,11.464337279148967,44.007024
377,11.431745067233448,44.044602
378,11.463678436539599,44.09376
379,11.49561180584575,44.152348
380,11.527545175151902,44.226648
381,11.559478544458052,44.260621
382,11.591411913764203,44.278855
383,11.623345283070353,44.297484
384,11.655278652376504,44.315991
385,11.687212021682656,44.43768
386,11.719145390988807,44.571381
387,11.751078760294957,44.589559
388,11.674504850844338,44.608121
389,11.597930941393718,44.621946
390,11.521357031943099,44.642354
391,11.44478312249248,44.70259
392,11.226180554342307,44.737084
393,11.007577986192132,44.767662
394,10.570372849891784,44.908726
395,11.42392394055195,45.013472
396,11.558530964350986,45.032105
397,11.603399972283999,45.050604
398,11.64826898021701,45.153309
399,11.693137988150022,45.199787
400,11.856867274298697,45.212873
401,12.02059656044737,45.245239
402,11.323617117788057,45.272955
403,11.091290636901618,45.285332
404,10.858964156015182,45.323847
405,10.626637675128743,45.349846
406,10.943248270652642,45.370542
407,11.259858866176542,45.418604
408,11.576469461700441,45.450867
409,11.89308005722434,45.515386
410,11.20251220525747,45.527933
411,11.183006185804066,45.540159
412,11.163500166350662,45.568339
413,11.160249163108428,45.676135
414,11.156998159866195,45.689757
415,11.153747156623961,45.739801
416,11.150496153381726,45.808163
417,11.147245150139492,45.84238
418,11.143994146897258,45.950019
419,11.008486949802379,45.962133
420,10.872979752707497,45.988676
421,10.737472555612618,46.055464
422,11.01122562502182,46.10653
423,11.284978694431022,46.125195
424,11.558731763840225,46.187365
425,11.832484833249426,46.235343
426,12.106237902658629,46.276443
427,12.37999097206783,46.329391
428,12.653744041477033,46.366971
429,12.72118205966292,46.379054
430,12.78862007784881,46.395387
431,12.856058096034698,46.408973
432,12.923496114220585,46.430563
433,12.990934132406474,46.465785
434,13.058372150592362,46.497623
435,12.959234641051728,46.522099
436,12.860097131511093,46.54137
437,12.760959621970459,46.606212
438,13.340921794024503,46.716487
439,12.834659335877065,46.754024
440,12.707595624208462,46.816305
441,12.38178269106287,46.840913
442,12.05596975791728,46.872601
443,12.012427226804284,46.885158
444,11.968884695691287,46.894369
445,11.92534216457829,46.933729
446,11.881799633465294,46.946202
447,11.277060577147116,46.964568
448,10.672321520828941,46.98312
449,10.369951992669852,46.99829
450,10.067582464510764,47.087212
451,11.976686077741101,47.116524
452,11.830697596668251,47.148173
453,11.6847091155954,47.21311
454,11.728206418965597,47.261208
455,11.745017994018681,47.347786
456,11.761829569071766,47.36025
457,11.778641144124851,47.379275
458,11.503158407434393,47.503359
459,11.80914012089477,47.515721
460,12.115121834355149,47.56528
461,12.055223831577562,47.624141
462,11.995325828799976,47.636419
463,11.973993771466281,47.648838
464,11.952661714132587,47.685619
465,11.931329656798892,47.741654
466,11.628912370616561,47.762507
467,11.326495084434228,47.775269
468,11.35028334716938,47.815257
469,11.374071609904535,47.889318
470,11.397859872639687,47.991949
471,11.42164813537484,48.074415
472,11.445436398109994,48.146341
473,11.469224660845146,48.16678
474,11.295868256445868,48.191444
475,11.209190054246228,48.214511
476,11.122511852046587,48.252597
477,11.382316695130447,48.29255
478,11.642121538214306,48.316113
479,11.901926381298168,48.35058
480,12.161731224382027,48.390118
481,12.421536067465887,48.424554
482,12.681340910549746,48.592367
483,13.27996182149762,48.622667
484,13.878582732445494,48.648648
485,14.47720364339337,48.661261
486,15.075824554341244,48.679438
487,15.158700389737641,48.778882
488,15.241576225134038,48.792685
489,15.324452060530435,48.806447
490,14.385319549779261,48.828744
491,14.651273966039254,48.891689
492,14.917228382299246,48.933586
493,14.176326656100816,48.968281
494,13.435424929902384,49.05767
495,12.725450561252057,49.142884
496,12.480568593763405,49.155345
497,12.235686626274752,49.186285
498,11.745922691297446,49.244973
499,11.312399310768754,49.263447
500,10.878875930240062,49.283958
501,11.226392477553688,49.31049
502,11.573909024867312,49.331889
503,11.747667298524124,49.344427
504,11.921425572180938,49.369165
505,11.50903818880418,49.406445
506,11.09665080542742,49.464914
507,11.112367158509173,49.477426
508,11.128083511590928,49.490757
509,11.143799864672681,49.607519
510,10.985053618159334,49.635675
511,10.965210337345166,49.69787
512,10.945367056530998,49.786138
513,10.92552377571683,49.820377
514,10.905680494902661,49.899408
515,10.885837214088493,49.913201
516,10.865993933274325,49.924874
517,10.846150652460157,49.954434
518,10.826307371645989,50.02164
519,10.99685734015547,50.034472
520,11.167407308664952,50.051769
521,11.337957277174432,50.089221
522,11.508507245683914,50.146857
523,11.679057214193396,50.167474
524,11.849607182702876,50.194701
525,12.020157151212358,50.267059
526,12.19070711972184,50.280896
527,12.361257088231321,50.34285
528,12.531807056740803,50.397967
529,12.702357025250283,50.432021
530,12.872906993759765,50.452733
531,13.043456962269246,50.480249
532,13.214006930778726,50.500793
533,13.384556899288208,50.514352
534,13.55510686779769,50.608646
535,13.402867171470955,50.633716
536,13.700915847315688,50.686447
537,13.775428016276871,50.73345
538,13.849940185238054,50.76267
539,13.92445235419924,50.782289
540,13.998964523160423,50.869086
541,14.316582687260578,50.95289
542,14.187286071115293,50.973612
543,14.05798945497001,50.987183
544,13.993341146897368,51.020283
545,13.928692838824725,51.07344
546,13.658706758993207,51.107893
547,13.388720679161688,51.128196
548,13.11873459933017,51.152438
549,12.733914525038163,51.226487
550,12.349094450746158,51.256671
551,11.80167834843241,51.270599
552,11.254262246118666,51.349168
553,11.583703741131956,51.371925
554,11.816940315870918,51.396269
555,11.894685840783906,51.433072
556,11.972431365696892,51.467099
557,12.05017689060988,51.487482
558,11.536743224744118,51.520419
559,11.503243383427794,51.539859
560,11.486493462769634,51.563434
561,11.469743542111472,51.577329
562,11.463043573848207,51.610169
563,11.456343605584943,51.669646
564,11.449643637321676,51.682856
565,11.442943669058412,51.774889
566,11.436243700795147,51.787503
567,11.209375716072518,51.812373
568,11.133753054498309,51.839196
569,11.058130392924097,51.869845
570,10.982507731349887,51.888587
571,10.958219706740133,51.913668
572,10.933931682130378,51.925911
573,10.909643657520624,51.94469
574,10.88535563291087,51.957295
575,10.861067608301116,51.991186
576,10.836779583691362,52.034038
577,10.812491559081607,52.087713
578,10.788203534471853,52.101937
579,11.091799462844008,52.143078
580,11.395395391216162,52.156438
581,11.698991319588316,52.18345
582,12.002587247960472,52.214305
583,11.708145119168911,52.238814
584,11.41370299037735,52.257644
585,11.11926086158579,52.271489
586,13.225354908411122,52.305568
587,13.400862745646567,52.3332
588,13.57637058288201,52.353758
589,13.751878420117455,52.421223
590,13.927386257352898,52.481633
591,14.102894094588343,52.522068
592,14.278401931823787,52.534151
593,14.453909769059232,52.571454
594,14.629417606294677,52.585161
595,14.80492544353012,52.61231
596,14.980433280765565,52.638059
597,15.155941118001008,52.677727
598,15.331448955236453,52.718716
599,15.28209087347308,52.73897
600,15.232732791709708,52.752687
601,15.183374709946335,52.780044
602,15.134016628182962,52.814594
603,15.08465854641959,52.863437
604,15.011929024344699,52.900931
605,14.836891263024995,52.940668
606,14.661853501705291,52.994724
607,14.463867173104564,53.006802
608,14.265880844503837,53.0194
609,14.039982114588852,53.032827
610,13.814083384673866,53.083197
611,13.588184654758882,53.101973
612,13.379581516369155,53.120493
613,13.170978377979429,53.178031
614,12.668981511742764,53.196349
615,12.166984645506098,53.257495
616,12.37359704124353,53.340512
617,11.702924136577488,53.431718
618,11.502866026996099,53.466204
619,11.30280791741471,53.548097
620,11.749372785008488,53.603044
621,12.195937652602268,53.621371
622,12.642502520196047,53.633777
623,12.032034998522123,53.652394
624,11.726801237685162,53.744399
625,11.4215674768482,53.762768
626,12.070785922205214,53.809141
627,11.772412467964873,53.835608
628,11.474039013724534,53.898368
629,11.240481100892225,53.916487
630,11.162628463281456,53.9595
631,11.084775825670688,53.990546
632,11.006923188059918,54.064168
633,11.27064621086693,54.102493
634,11.534369233673944,54.153524
635,11.798092256480956,54.167271
636,12.061815279287968,54.210231
637,12.325538302094982,54.2224
638,12.589261324901994,54.241883
639,12.852984347709006,54.260333
640,13.11670737051602,54.27908
641,13.380430393323032,54.313988
642,13.644153416130045,54.332706
643,13.907876438937057,54.491816
644,14.17159946174407,54.523011
645,13.630451686339828,54.564835
646,13.089303910935588,54.595254
647,13.693215421719659,54.60783
648,13.894519258647682,54.620643
649,14.095823095575707,54.641481
650,14.29712693250373,54.683863
651,14.35005306494247,54.702578
652,14.40297919738121,54.748627
653,14.45590532981995,54.779876
654,14.781161662862413,54.832317
655,14.596419890176364,54.851635
656,14.504049003833341,54.893215
657,14.411678117490316,54.941441
658,13.968598105723048,54.989768
659,13.88664285085762,55.023511
660,13.804687595992192,55.048912
661,13.972862326210304,55.086941
662,14.141037056428416,55.105291
663,14.477386516864641,55.121058
664,13.89857797222719,55.200941
665,13.319769427589739,55.213199
666,12.879750541057593,55.248803
667,12.439731654525445,55.273412
668,12.324004827307736,55.286092
669,12.208278000090026,55.298399
670,11.976824345654606,55.344735
671,11.927513417264642,55.389757
672,11.878202488874678,55.402576
673,11.828891560484715,55.416441
674,11.779580632094751,55.483799
675,11.967803471728502,55.53626
676,11.294331659488961,55.579753
677,11.437553320526483,55.592228
678,11.580774981564005,55.626277
679,11.652385812082766,55.639897
680,11.723996642601527,55.71758
681,11.795607473120286,55.738855
682,11.867218303639048,55.751452
683,11.760604451578052,55.769939
684,11.653990599517059,55.788388
685,11.547376747456063,55.840555
686,11.440762895395068,55.852919
687,11.452433209311394,55.87769
688,11.464103523227722,55.915091
689,11.475773837144049,55.94909
690,11.487444151060375,55.961189
691,11.499114464976703,55.986286
692,11.51078477889303,55.998276
693,11.522455092809356,56.010647
694,11.534125406725682,56.067923
695,11.54579572064201,56.088446
696,11.557466034558336,56.136316
697,11.698254851847508,56.150121
698,11.839043669136679,56.168554
699,11.97983248642585,56.205351
700,12.120621303715023,56.217271
701,12.261410121004193,56.229382
702,12.402198938293365,56.265298
703,12.542987755582537,56.32375
704,12.683776572871707,56.386381
705,12.82456539016088,56.398124
706,12.971042274042983,56.488143
707,13.117519157925088,56.525241
708,13.417810863167965,56.573749
709,13.718102568410842,56.594519
710,14.018394273653719,56.619726
711,14.318685978896596,56.632151
712,13.889711286377485,56.734063
713,14.077887513938492,56.805191
714,13.64267607970771,56.826478
715,13.425070362592319,56.838218
716,13.207464645476929,56.857516
717,13.105923487165994,56.94922
718,13.004382328855058,56.962998
719,12.902841170544123,56.994303
720,12.797398091462851,57.006367
721,12.691955012381579,57.040546
722,12.481068854219034,57.058075
723,12.270182696056489,57.111466
724,12.043284403835672,57.124035
725,11.816386111614856,57.15777
726,11.775940324397842,57.199715
727,11.735494537180829,57.213445
728,11.695048749963815,57.354513
729,11.676405584505746,57.368343
730,11.657762419047677,57.389006
731,11.619870538543694,57.409439
732,11.581978658039713,57.441612
733,11.50619489703175,57.46304
734,11.59226751375341,57.487849
735,11.635303822114238,57.65894
736,11.678340130475068,57.791886
737,11.343063170418112,57.804154
738,11.007786210361157,57.822839
739,10.672509250304202,57.863665
740,10.773000668913449,57.919684
741,10.873492087522694,57.953879
742,10.97398350613194,58.001839
743,11.074474924741185,58.0266
744,11.174966343350432,58.045382
745,11.275457761959679,58.119096
746,11.375949180568924,58.143899
747,11.47644059917817,58.20421
748,11.167782120970207,58.224994
749,11.123688052654783,58.25027
750,11.079593984339361,58.278023
751,11.035499916023937,58.321227
752,10.991405847708513,58.345968
753,10.94731177939309,58.398173
754,10.903217711077668,58.441813
755,10.859123642762244,58.493034
756,11.110508570667253,58.555551
757,11.361893498572261,58.589304
758,11.793188818198212,58.638594
759,12.224484137824163,58.663277
760,12.655779457450114,58.692756
761,13.087074777076065,58.752011
762,13.518370096702016,58.785906
763,13.949665416327967,58.79838
764,13.634103285082318,58.879281
765,13.318541153836671,58.916296
766,13.287150593329164,58.952782
767,13.255760032821655,58.965371
768,13.224369472314148,58.99289
769,11.677558758975977,59.043908
770,10.57487942844045,59.056213
771,10.023539763172685,59.083669
772,9.472200097904922,59.103296
773,9.472200097904922,59.12773
774,9.472200097904922,59.140536
775,9.472200097904922,59.208328
776,9.472200097904922,59.264193
777,9.472200097904922,59.328907
778,9.472200097904922,59.341428
779,9.472200097904922,59.359501
780,9.472200097904922,59.371961
781,9.472200097904922,59.415655
782,9.472200097904922,59.440832
783,9.472200097904922,59.487087
784,9.472200097904922,59.500772
785,9.472200097904922,59.534253
786,9.472200097904922,59.546853
787,9.472200097904922,59.631725
788,9.472200097904922,59.645485
789,9.472200097904922,59.672763
790,9.472200097904922,59.686704
791,9.472200097904922,59.707777
792,9.472200097904922,59.727289
793,9.472200097904922,59.752331
794,9.472200097904922,59.81215
795,9.472200097904922,59.883132
796,9.472200097904922,59.91106
