,bins,mags
0,0.03506880621041309,334.1759069723685
1,0.07013761242082618,96.19321806768282
2,0.10520641863123928,104.4418482242506
3,0.14027522484165236,207.26782419368098
4,0.17534403105206545,138.90807254518572
5,0.21041283726247856,259.1091602868985
6,0.24548164347289164,1057.9222623263477
7,0.2805504496833047,188.57693457098657
8,0.3156192558937178,97.57556911386362
9,0.3506880621041309,49.45747302785841
10,0.385756868314544,87.59242945433346
11,0.4208256745249571,59.96788186801447
12,0.4558944807353702,50.69013041035046
13,0.4909632869457833,52.95826501998517
14,0.5260320931561964,56.09315976155571
15,0.5611008993666095,16.352022751232862
16,0.5961697055770225,36.20981626708794
17,0.6312385117874356,27.728177329189215
18,0.6663073179978487,134.3694397831738
19,0.7013761242082618,49.694271133995166
20,0.7364449304186749,20.27076110472325
21,0.771513736629088,36.48143416041137
22,0.806582542839501,45.622773360797396
23,0.8416513490499142,12.013933526088913
24,0.8767201552603273,55.280738304739
25,0.9117889614707404,55.01391211623788
26,0.9468577676811535,54.71529509349881
27,0.9819265738915666,22.365283965482277
28,1.0169953801019795,5.258418194536521
29,1.0520641863123927,22.0008207702823
30,1.0871329925228057,17.898247318782463
31,1.122201798733219,34.00263329208875
32,1.157270604943632,38.13763740853155
33,1.192339411154045,32.96217926513897
34,1.2274082173644583,18.156554051146014
35,1.2624770235748712,7.323526263863793
36,1.2975458297852844,3.3123157705409416
37,1.3326146359956974,17.621435733405736
38,1.3676834422061106,11.121190208691456
39,1.4027522484165236,15.229375471574928
40,1.4378210546269368,8.453763908183868
41,1.4728898608373497,7.716112932412869
42,1.507958667047763,6.79886617291745
43,1.543027473258176,16.133890146005932
44,1.578096279468589,3.6857537691544393
45,1.613165085679002,10.671607011648929
46,1.6482338918894153,1.3820345190255938
47,1.6833026980998285,7.3616194681900735
48,1.7183715043102414,3.2693196624471628
49,1.7534403105206546,7.490423179024949
50,1.7885091167310676,13.316014092853456
51,1.8235779229414808,9.02193154156659
52,1.8586467291518938,5.16292058389347
53,1.893715535362307,4.463386079484879
54,1.92878434157272,5.004637640553673
55,1.9638531477831331,6.310894493056495
56,1.998921953993546,7.913444336598169
57,2.033990760203959,6.902049843549411
58,2.0690595664143725,7.844557837381557
59,2.1041283726247855,4.930533894916405
60,2.1391971788351984,11.78016667508262
61,2.1742659850456114,5.7360324486545515
62,2.209334791256025,3.416354848870835
63,2.244403597466438,13.416127037089458
64,2.279472403676851,4.81628494924824
65,2.314541209887264,8.908375559748892
66,2.349610016097677,9.958528165533748
67,2.38467882230809,5.936394890081687
68,2.419747628518503,4.61541732521198
69,2.4548164347289165,9.034566020201389
70,2.4898852409393295,2.5925903953106997
71,2.5249540471497425,3.5546562048612573
72,2.5600228533601554,3.8953097599344173
73,2.595091659570569,6.944412054618279
74,2.630160465780982,3.447295885580623
75,2.665229271991395,3.7640642903678074
76,2.700298078201808,8.138604593760903
77,2.735366884412221,4.849127777967317
78,2.770435690622634,2.1435858265124303
79,2.805504496833047,2.671376475710649
80,2.8405733030434606,0.7373277548570858
81,2.8756421092538735,6.713643578361963
82,2.9107109154642865,5.2815944168081215
83,2.9457797216746995,7.333610873191173
84,2.980848527885113,9.70302801802306
85,3.015917334095526,4.339692136770099
86,3.050986140305939,5.44601325661629
87,3.086054946516352,1.1315211780444676
88,3.1211237527267652,4.0750592570418265
89,3.156192558937178,3.1696407408943963
90,3.191261365147591,1.8250982835314873
91,3.226330171358004,1.0426102420279626
92,3.2613989775684176,5.922159797619652
93,3.2964677837788305,8.929942010737166
94,3.3315365899892435,3.429734115837049
95,3.366605396199657,5.388359717933578
96,3.40167420241007,8.717764979656671
97,3.436743008620483,7.542468719578059
98,3.471811814830896,5.7176303595478375
99,3.5068806210413093,3.9508866489261996
100,3.5419494272517222,4.265626982174077
101,3.577018233462135,1.2112416692239931
102,3.612087039672548,2.401845101636563
103,3.6471558458829616,4.947944939907232
104,3.6822246520933746,3.8572566560397297
105,3.7172934583037875,1.0358097720236128
106,3.7523622645142005,2.4134644369965037
107,3.787431070724614,2.23796627446588
108,3.822499876935027,1.8922459281990258
109,3.85756868314544,2.1336868422591673
110,3.892637489355853,4.276323304122283
111,3.9277062955662663,3.3308802719851456
112,3.9627751017766792,3.3477905653130384
113,3.997843907987092,1.36056940959166
114,4.032912714197505,1.9594104832890267
115,4.067981520407918,2.3068687826272916
116,4.103050326618332,3.431048933715445
117,4.138119132828745,3.739869089804436
118,4.173187939039158,1.2155512372738686
119,4.208256745249571,2.885539541021391
120,4.243325551459984,3.6138407488448143
121,4.278394357670397,1.3393096429806681
122,4.31346316388081,1.5001686041748072
123,4.348531970091223,5.854846725255338
124,4.383600776301637,2.4562818622386198
125,4.41866958251205,0.5952483154349093
126,4.453738388722463,3.1912094854090864
127,4.488807194932876,1.7579808953903915
128,4.523876001143289,4.14733798249649
129,4.558944807353702,2.322848417870142
130,4.5940136135641145,0.6156069838970893
131,4.629082419774528,1.2179221973136323
132,4.664151225984941,3.6224867769369116
133,4.699220032195354,1.9030296614067355
134,4.734288838405767,2.5724428272376993
135,4.76935764461618,4.671059911723478
136,4.804426450826593,6.484252772769999
137,4.839495257037006,4.230501409759544
138,4.874564063247419,2.576292710440187
139,4.909632869457833,4.6826893972868735
140,4.944701675668246,2.5090736205612503
141,4.979770481878659,1.3802033751308094
142,5.014839288089072,2.2640022377393554
143,5.049908094299485,5.873822360435997
144,5.084976900509898,2.7846157951262733
145,5.120045706720311,1.5173481132471291
146,5.155114512930725,2.275693299917628
147,5.190183319141138,1.8263947098347528
148,5.225252125351551,1.277204364404315
149,5.260320931561964,1.7048229460784936
150,5.295389737772377,3.9294166077605053
151,5.33045854398279,4.468704161241637
152,5.365527350193203,2.9740983767352676
153,5.400596156403616,2.081764039267237
154,5.435664962614029,1.016136789265491
155,5.470733768824442,1.7879794280836245
156,5.505802575034855,1.2096431914826418
157,5.540871381245268,1.1815855845638685
158,5.575940187455681,4.084491115417121
159,5.611008993666094,0.5248716415526823
160,5.646077799876507,1.9766131845430772
161,5.681146606086921,1.0157502866935093
162,5.716215412297334,2.6957929218110497
163,5.751284218507747,3.6463848811062234
164,5.78635302471816,0.3806732647141876
165,5.821421830928573,2.9422889094933136
166,5.856490637138986,2.8732943134904807
167,5.891559443349399,2.4390736924533627
168,5.926628249559812,1.1156547033976842
169,5.961697055770226,3.6770117811907457
