,bins,mags
0,0.03376170099922508,135.55908160566764
1,0.06752340199845017,133.66282360086143
2,0.10128510299767525,93.99000701357991
3,0.13504680399690033,66.26555357900764
4,0.16880850499612543,198.3253924529719
5,0.2025702059953505,178.00449763138133
6,0.23633190699457557,86.48536695332358
7,0.27009360799380067,139.12894882137402
8,0.30385530899302576,87.61626956271752
9,0.33761700999225086,218.88666606862952
10,0.3713787109914759,53.42797718349635
11,0.405140411990701,186.1706116718034
12,0.4389021129899261,122.75922524884457
13,0.47266381398915114,280.97051072964365
14,0.5064255149883763,273.66494198782806
15,0.5401872159876013,97.43807199044574
16,0.5739489169868264,150.17472527481317
17,0.6077106179860515,122.51956779601637
18,0.6414723189852766,11.98731594519814
19,0.6752340199845017,36.715697708340066
20,0.7089957209837268,64.53551034732615
21,0.7427574219829518,8.62271430133081
22,0.776519122982177,79.79678933831256
23,0.810280823981402,116.90032547516999
24,0.844042524980627,39.58286244263327
25,0.8778042259798522,35.716076165686225
26,0.9115659269790772,15.902641380274726
27,0.9453276279783023,30.535079247432506
28,0.9790893289775274,81.12802995477564
29,1.0128510299767526,19.090883492564288
30,1.0466127309759776,3.303051086912585
31,1.0803744319752027,60.05011079329295
32,1.1141361329744277,96.5116117224704
33,1.1478978339736527,60.80203265034226
34,1.181659534972878,49.61307433398231
35,1.215421235972103,11.592402262246038
36,1.249182936971328,45.71325292401927
37,1.2829446379705531,10.462362616043764
38,1.3167063389697782,9.738441337380838
39,1.3504680399690034,27.78145617401218
40,1.3842297409682285,8.933743369054614
41,1.4179914419674535,32.51170158609753
42,1.4517531429666786,27.21169796831903
43,1.4855148439659036,33.44737431979406
44,1.5192765449651287,32.397628360493464
45,1.553038245964354,35.82541540670106
46,1.586799946963579,27.447977074969156
47,1.620561647962804,11.129680983746892
48,1.654323348962029,14.629564314120596
49,1.688085049961254,41.07902558576081
50,1.7218467509604793,17.063901395508736
51,1.7556084519597044,6.592185968609181
52,1.7893701529589294,22.50635277222582
53,1.8231318539581545,9.648058325172642
54,1.8568935549573795,4.035079044030979
55,1.8906552559566046,16.311461026919478
56,1.9244169569558298,9.229089704838767
57,1.9581786579550549,15.498768045721848
58,1.99194035895428,11.641272635014499
59,2.025702059953505,18.627411900012127
60,2.05946376095273,8.203650912648703
61,2.0932254619519552,16.31246204085739
62,2.1269871629511803,14.777998014521387
63,2.1607488639504053,13.949171246743042
64,2.1945105649496304,11.36743201910514
65,2.2282722659488554,17.5140283691188
66,2.2620339669480805,22.14093930350552
67,2.2957956679473055,14.93219793818487
68,2.3295573689465305,4.847487657740925
69,2.363319069945756,18.09768047768753
70,2.397080770944981,3.960996912992047
71,2.430842471944206,14.555165251472728
72,2.464604172943431,9.193599781963663
73,2.498365873942656,29.21949912665282
74,2.5321275749418812,9.916542656768911
75,2.5658892759411063,17.325590719697427
76,2.5996509769403313,9.135599054666772
77,2.6334126779395564,16.3459560451136
78,2.6671743789387814,11.029284630412219
79,2.700936079938007,7.488766368151473
80,2.734697780937232,10.040349857982202
81,2.768459481936457,7.7521828168044795
82,2.802221182935682,14.398665726742973
83,2.835982883934907,4.562402158141748
84,2.869744584934132,15.983899444966589
85,2.903506285933357,7.307378095235434
86,2.937267986932582,10.02620555894839
87,2.971029687931807,4.849917469728781
88,3.0047913889310323,7.025104426396228
89,3.0385530899302573,7.333376706761627
90,3.072314790929483,12.066210462942923
91,3.106076491928708,9.608086687713717
92,3.139838192927933,4.251903553337307
93,3.173599893927158,2.5604288560170896
94,3.207361594926383,5.89102658736539
95,3.241123295925608,3.0312218374907545
96,3.274884996924833,4.542250147455411
97,3.308646697924058,7.626020208998784
98,3.342408398923283,4.927240580813125
99,3.376170099922508,7.2082906936893
100,3.409931800921733,3.5762362645137764
101,3.4436935019209587,7.1896079881777535
102,3.4774552029201837,6.057868121780957
103,3.5112169039194088,10.604440196127944
104,3.544978604918634,12.749228935863636
105,3.578740305917859,8.76582316114738
106,3.612502006917084,6.552767089445576
107,3.646263707916309,1.4087788319852184
108,3.680025408915534,0.24200397485552133
109,3.713787109914759,7.924547477080794
110,3.747548810913984,7.475118170695956
111,3.781310511913209,4.303494582931581
112,3.8150722129124346,2.076047907567343
113,3.8488339139116596,5.918720878350709
114,3.8825956149108847,5.156719768480576
115,3.9163573159101097,5.019103049288655
116,3.9501190169093348,3.964750015716579
117,3.98388071790856,2.3311231209217955
118,4.017642418907785,10.765844733495546
119,4.05140411990701,3.9299706251321176
120,4.085165820906235,6.986957331167031
121,4.11892752190546,0.8802701799484538
122,4.1526892229046855,8.355321856280876
123,4.1864509239039105,10.036529430910369
124,4.2202126249031355,3.7942375183831505
125,4.253974325902361,2.7774066456686843
126,4.287736026901586,5.152936209335301
127,4.321497727900811,2.0661258120928374
128,4.355259428900036,3.7917992070664925
129,4.389021129899261,6.199037970126756
130,4.422782830898486,5.500965058680674
131,4.456544531897711,0.6948384438110076
132,4.490306232896936,2.4229288042232895
133,4.524067933896161,5.19371202099257
134,4.557829634895386,6.407598686200535
135,4.591591335894611,1.6258397520289138
136,4.625353036893836,3.6242349641839144
137,4.659114737893061,2.485425963886362
138,4.692876438892287,9.615752674476948
139,4.726638139891512,2.1956485626248887
140,4.760399840890737,2.9993823875478376
141,4.794161541889962,0.7389738632772845
142,4.827923242889187,6.010652820562363
143,4.861684943888412,0.5385838551084343
144,4.895446644887637,5.261448151639877
145,4.929208345886862,3.282889880778892
146,4.962970046886087,3.9603669974298086
147,4.996731747885312,1.9023420844440608
148,5.030493448884537,4.699041177427827
149,5.0642551498837625,5.580595632463308
150,5.0980168508829875,0.6542756710486626
151,5.1317785518822125,5.8519673482253465
152,5.165540252881438,1.0765169244910173
153,5.199301953880663,3.196639896904278
154,5.233063654879888,2.3722282471689784
155,5.266825355879113,6.194683275948188
156,5.300587056878338,2.9172854098556735
157,5.334348757877563,5.880925507956051
158,5.368110458876788,3.3350831110769596
159,5.401872159876014,2.0365860242757545
160,5.435633860875239,1.9920693759617778
161,5.469395561874464,2.1115137174672567
162,5.503157262873689,6.097212414711147
163,5.536918963872914,0.8570944389401316
164,5.570680664872139,3.0580396625467134
165,5.604442365871364,2.939408893074592
166,5.638204066870589,4.978631857282736
167,5.671965767869814,1.5392125434469823
168,5.705727468869039,2.00843583482816
169,5.739489169868264,0.4811631968967332
170,5.773250870867489,3.0967582224728005
171,5.807012571866714,1.6620757079999964
172,5.840774272865939,6.815414963986345
173,5.874535973865164,1.6950160343805025
174,5.908297674864389,3.7561978753321017
175,5.942059375863614,4.141889207852307
176,5.9758210768628395,1.1102406006334826
177,6.0095827778620645,5.2039179138645695
178,6.04334447886129,1.4020739319223596
179,6.077106179860515,2.670363724938207
180,6.11086788085974,1.4069476454711423
181,6.144629581858966,3.360523160614762
182,6.178391282858191,2.294880634193653
183,6.212152983857416,1.060786365116537
184,6.245914684856641,3.010301522893167
185,6.279676385855866,0.8953309137339419
186,6.313438086855091,2.465201117222248
187,6.347199787854316,3.3850425772860353
188,6.380961488853541,4.396550078239931
189,6.414723189852766,2.260720371262202
190,6.448484890851991,5.58799477729719
191,6.482246591851216,1.9611546393191654
192,6.516008292850441,4.1155170536060846
193,6.549769993849666,2.0239264719763526
194,6.583531694848891,2.7517502033697823
195,6.617293395848116,2.451508326432295
196,6.651055096847341,4.542538267930264
197,6.684816797846566,1.6941304485018538
198,6.718578498845791,2.532609774368082
199,6.752340199845016,4.502786309752161
200,6.786101900844241,4.80098991693215
201,6.819863601843466,2.3086828562211865
202,6.853625302842692,1.882160531691045
203,6.887387003841917,0.575497863114503
204,6.921148704841142,0.9984008615939117
205,6.9549104058403675,2.869479658473742
206,6.9886721068395925,3.262250891424585
207,7.0224338078388175,2.4424725373818696
208,7.056195508838043,1.365512520878695
209,7.089957209837268,2.959355042028142
210,7.123718910836493,1.0794780263440575
211,7.157480611835718,1.020961988325598
212,7.191242312834943,2.5420212193591794
213,7.225004013834168,2.1245897395653492
214,7.258765714833393,2.9622427126444286
215,7.292527415832618,0.7573614224723909
216,7.326289116831843,0.8350851295537487
217,7.360050817831068,2.4965184021939875
218,7.393812518830293,2.327567678511038
219,7.427574219829518,3.786850936644199
220,7.461335920828743,2.782334858548231
221,7.495097621827968,1.760800044311964
222,7.528859322827193,2.541971509212307
223,7.562621023826418,3.27257848965099
224,7.596382724825644,0.9664760678411787
225,7.630144425824869,3.1610916652971213
226,7.663906126824094,1.8975242489189446
227,7.697667827823319,0.7674806750783767
228,7.731429528822544,0.5806492373751687
229,7.765191229821769,3.597573402488874
230,7.798952930820994,2.0616724432255906
231,7.832714631820219,3.1815367713166247
232,7.8664763328194445,1.4322712654950915
233,7.9002380338186695,3.6509279579254903
234,7.9339997348178946,1.7978958630910933
235,7.96776143581712,1.9750494261996232
236,8.001523136816346,1.4156596070568557
237,8.03528483781557,0.6842700655488616
238,8.069046538814796,0.5302502017331223
239,8.10280823981402,2.6101524647417853
240,8.136569940813246,3.4406031692438113
241,8.17033164181247,1.0414092889104316
242,8.204093342811696,1.2820007532085902
243,8.23785504381092,2.682239675393791
244,8.271616744810146,0.8628358968886936
245,8.305378445809371,2.407934944031953
246,8.339140146808596,2.0294904492870898
247,8.372901847807821,2.9834943627289023
248,8.406663548807046,1.4840433214135806
249,8.440425249806271,1.439891873806139
250,8.474186950805496,3.266846691888392
251,8.507948651804721,3.399395834564791
252,8.541710352803946,1.7185754893730238
253,8.575472053803171,0.6660547946086537
254,8.609233754802396,2.145684377274918
255,8.642995455801621,4.558235837688194
256,8.676757156800846,1.8994438206766981
257,8.710518857800071,1.7814406805328025
258,8.744280558799296,1.5022987248938637
259,8.778042259798521,1.8090599904371527
260,8.811803960797747,1.3103824857759658
261,8.845565661796972,0.867593336563883
262,8.879327362796197,1.0081793897909728
263,8.913089063795422,1.4887903190994014
264,8.946850764794647,2.1040441587482475
265,8.980612465793872,2.019764274317973
266,9.014374166793097,2.099736357812912
267,9.048135867792322,2.897386631338641
268,9.081897568791547,1.0474539526657574
269,9.115659269790772,2.5438417179502406
270,9.149420970789997,0.40870407454483826
271,9.183182671789222,1.1396050710389405
272,9.216944372788447,2.3886729171537886
273,9.250706073787672,2.837022599350998
274,9.284467774786897,0.968917676650164
275,9.318229475786122,2.484071385288054
276,9.351991176785347,1.226160158113948
277,9.385752877784574,3.1282198965526256
278,9.419514578783799,2.4095925602879684
279,9.453276279783024,1.652954766683028
280,9.48703798078225,1.27261063440841
281,9.520799681781474,2.4482163077857173
282,9.5545613827807,1.0441166791651697
283,9.588323083779924,2.0514208095122455
284,9.62208478477915,1.2693580355115412
285,9.655846485778374,4.405052340241631
286,9.6896081867776,0.2398496384773504
287,9.723369887776824,2.089492005409547
288,9.75713158877605,0.9647123076205003
289,9.790893289775275,2.348506726185564
290,9.8246549907745,0.8831807960425334
291,9.858416691773725,2.609894560013527
292,9.89217839277295,0.9993517441610299
293,9.925940093772175,1.71673518204186
294,9.9597017947714,0.9108975157667788
295,9.993463495770625,2.1090520125461163
296,10.02722519676985,1.7038567065720078
297,10.060986897769075,1.693796370896854
298,10.0947485987683,0.5035771747738642
299,10.128510299767525,1.927393456941122
300,10.16227200076675,2.1668286208872414
301,10.196033701765975,1.6884934066010948
302,10.2297954027652,2.2019989607744033
303,10.263557103764425,0.8432691926688598
304,10.29731880476365,1.4556589834746005
305,10.331080505762875,0.8688607875251143
306,10.3648422067621,2.785630066730548
307,10.398603907761325,3.6203082879729274
308,10.43236560876055,1.1263346695875214
309,10.466127309759775,0.2652317687130349
310,10.499889010759,0.9249142675300364
311,10.533650711758225,1.7797877460963287
312,10.56741241275745,0.1398582683108644
313,10.601174113756676,2.203346462495974
314,10.6349358147559,1.475628285111559
315,10.668697515755126,3.5672265623736785
316,10.70245921675435,0.5922125167435538
317,10.736220917753576,0.29071810080552835
318,10.7699826187528,3.293605105993699
319,10.803744319752028,1.7106425577996025
320,10.837506020751253,1.5997269637184413
321,10.871267721750478,0.9179077889830092
322,10.905029422749703,1.5342725629213374
323,10.938791123748928,1.2759308344134075
324,10.972552824748153,3.437824531287939
325,11.006314525747378,1.8885029054911908
326,11.040076226746603,1.0690840902799412
327,11.073837927745828,1.2804225999980767
328,11.107599628745053,1.0960365282916618
329,11.141361329744278,1.0269972638641336
330,11.175123030743503,1.0696309441481637
331,11.208884731742728,0.8945860678577285
332,11.242646432741953,0.11287704842266387
333,11.276408133741178,0.04482104113654739
334,11.310169834740403,1.7500267894675274
335,11.343931535739628,2.5806021663230228
336,11.377693236738853,2.4754704717799645
337,11.411454937738078,2.409793281076287
338,11.445216638737303,1.3230568768318058
339,11.478978339736528,1.482987993243929
340,11.512740040735753,2.3748940053924956
341,11.546501741734978,2.174659296192479
342,11.580263442734203,1.7424918525212114
343,11.614025143733429,2.6048946465203016
344,11.647786844732654,1.5583045889207916
345,11.681548545731879,2.069309865141283
346,11.715310246731104,2.126214507395089
347,11.749071947730329,2.6327649658634495
348,11.782833648729554,2.8398061225395215
349,11.816595349728779,0.2069254527758825
350,11.850357050728004,2.238549797692157
351,11.884118751727229,3.2357865860694592
352,11.917880452726454,1.6322247012805204
353,11.951642153725679,1.7763175689440447
354,11.985403854724904,1.7440696865937475
355,12.019165555724129,0.612052613723518
356,12.052927256723354,2.067959549787705
357,12.08668895772258,1.9770575469462766
358,12.120450658721804,2.3357900919185672
359,12.15421235972103,0.9726571249543785
360,12.187974060720254,2.2381246582704177
361,12.22173576171948,0.43664308375496824
362,12.255497462718706,2.7192303869322596
363,12.289259163717931,0.4090104563323929
364,12.323020864717156,2.6979281415147245
365,12.356782565716381,1.2662071855328094
366,12.390544266715606,0.7817177376723402
367,12.424305967714831,0.500426855738144
368,12.458067668714056,1.132965233747688
369,12.491829369713281,1.4960775446384271
370,12.525591070712506,2.2025956879515642
371,12.559352771711731,0.7906739311080263
372,12.593114472710957,1.0876020989523216
373,12.626876173710182,1.2658671319982264
374,12.660637874709407,1.4813611786979108
375,12.694399575708632,1.900303776049469
376,12.728161276707857,1.475149549237906
377,12.761922977707082,1.4190574593283065
378,12.795684678706307,1.1439231755104247
379,12.829446379705532,2.0175042213056145
380,12.863208080704757,3.0218033532908164
381,0.49692295571310613,278.9142873180846
