,distance,time (s)
539,13.36128287712445,50.426059
540,13.19648660642291,50.450108
541,13.03169033572137,50.490876
542,12.866894065019832,50.532046
543,12.702097794318291,50.573767
544,12.537301523616751,50.611585
545,12.434848876564587,50.650027
546,12.332396229512424,50.686936
547,12.22994358246026,50.724895
548,12.127490935408096,50.761742
549,12.025038288355931,50.798763
550,11.922585641303769,50.823402
551,11.820132994251605,50.836811
552,11.71768034719944,50.875117
553,11.615227700147278,50.91494
554,11.512775053095114,50.952771
555,11.41032240604295,50.97698
556,11.307869758990787,51.015476
557,11.205417111938623,51.056475
558,11.171266229587902,51.092823
559,11.137115347237179,51.154277
560,11.102964464886458,51.179226
561,11.28294823595752,51.234483
562,11.462932007028579,51.272105
563,11.64291577809964,51.31188
564,11.912891434706232,51.336767
565,12.182867091312822,51.374804
566,12.722818404526004,51.42111
567,12.761386355469803,51.458926
568,12.799954306413602,51.513721
569,12.8385222573574,51.554567
570,12.8770902083012,51.595735
571,12.915658159244998,51.650463
572,12.954226110188797,51.687746
573,12.992794061132596,51.726725
574,13.031362012076393,51.753481
575,13.069929963020192,51.792785
576,13.10849791396399,51.838492
577,13.14706586490779,51.875934
578,13.185633815851588,51.913007
579,13.224201766795387,51.950688
580,13.262769717739186,51.98751
581,13.493505595671255,52.031075
582,13.724241473603325,52.067876
583,13.954977351535394,52.10689
584,14.185713229467462,52.146137
585,14.416449107399531,52.187771
586,14.6471849853316,52.226085
587,14.87792086326367,52.244221
588,15.10865674119574,52.285713
589,15.339392619127807,52.326672
590,15.570128497059876,52.363423
591,15.800864374991946,52.400663
592,16.031600252924015,52.438441
593,16.477183058049782,52.475782
594,16.92276586317555,52.512221
595,17.368348668301316,52.55115
596,18.036722875989966,52.592404
597,18.705097083678616,52.633557
598,18.715049161556497,52.64975
599,18.718366520849123,52.687199
600,18.721683880141754,52.727872
601,18.72500123943438,52.769008
602,18.72997727837332,52.810256
603,18.73495331731226,52.869736
604,18.739929356251203,52.893933
605,18.744905395190145,52.931755
606,18.754857473068025,52.96866
607,18.764809550945905,53.005776
608,18.769785589884847,53.047776
609,18.77476162882379,53.08533
610,18.78471370670167,53.125125
611,18.70065104491581,53.161251
612,18.61658838312995,53.200565
613,18.53252572134409,53.239071
614,18.280337735986514,53.280455
615,18.028149750628934,53.31782
616,17.775961765271354,53.35473
617,17.523773779913775,53.39225
618,17.2715857945562,53.429616
619,17.01939780919862,53.471974
620,16.76720982384104,53.508936
621,16.51502183848346,53.547289
622,16.262833853125883,53.588068
623,16.010645867768304,53.629206
624,15.860607741227447,53.670612
625,15.71056961468659,53.711889
626,15.560531488145733,53.775167
627,15.410493361604875,53.814592
628,15.260455235064018,53.858126
629,15.110417108523162,53.897539
630,14.960378981982304,53.910896
631,14.810340855441448,53.952458
632,14.66030272890059,53.98918
633,14.510264602359733,54.026247
634,14.360226475818875,54.066022
635,14.210188349278019,54.102257
636,13.980717065018165,54.140376
637,13.751245780758312,54.181806
638,13.52177449649846,54.222939
639,13.292303212238608,54.269671
640,13.062831927978754,54.324868
641,12.833360643718901,54.361798
642,12.60388935945905,54.399631
643,12.374418075199197,54.424438
644,12.144946790939343,54.462007
645,11.91547550667949,54.475081
646,11.686004222419637,54.498947
647,11.456532938159786,54.550781
648,11.227061653899932,54.587312
649,10.99759036964008,54.648886
650,10.654697395038756,54.706221
651,10.311804420437431,54.745841
652,10.14035793313677,54.784069
653,9.968911445836108,54.825753
654,9.626018471234785,54.866402
655,9.454571983934123,54.88597
656,9.28312549663346,54.924294
657,8.940232522032137,54.961542
658,8.597339547430813,54.998982
659,8.254446572829488,55.061987
660,7.911553598228165,55.122707
661,8.27683351172971,55.177117
662,8.642113425231253,55.21692
663,9.007393338732797,55.254862
664,10.103233079237429,55.279776
665,10.377193014363586,55.298824
666,10.651152949489745,55.361711
667,10.925112884615903,55.398236
668,11.19907281974206,55.465684
669,11.241220502069162,55.527326
670,11.283368184396263,55.56391
671,11.325515866723364,55.600664
672,11.367663549050466,55.638694
673,11.409811231377565,55.679479
674,11.451958913704667,55.699963
675,11.494106596031768,55.724301
676,11.53625427835887,55.760856
677,11.578401960685971,55.797987
678,11.620549643013073,55.835561
679,11.662697325340174,55.874697
680,11.704845007667275,55.921703
681,11.746992689994375,55.959091
682,11.789140372321476,55.999945
683,11.831288054648578,56.040035
684,11.87343573697568,56.076487
685,11.91558341930278,56.101736
686,11.957731101629882,56.119372
687,11.999878783956984,56.159236
688,12.042026466284085,56.199274
689,12.084174148611186,56.24168
690,12.126321830938286,56.282552
691,12.168469513265388,56.330233
692,12.210617195592489,56.369456
693,12.25276487791959,56.407086
694,12.294912560246692,56.468558
695,13.163186652605898,56.505362
696,14.031460744965104,56.543565
697,14.89973483732431,56.585407
698,15.768008929683516,56.626416
699,16.636283022042722,56.654009
700,16.703987290403894,56.690493
701,16.771691558765063,56.733244
702,16.839395827126236,56.772689
703,16.88001838814294,56.809501
704,16.92064094915964,56.847059
705,16.961263510176344,56.885444
706,17.001886071193045,56.928979
707,17.04250863220975,56.965908
708,17.144065034751506,57.004365
709,17.24562143729326,57.043441
710,17.448734242376773,57.082538
711,17.499512443647653,57.161694
712,17.55029064491853,57.186534
713,17.601068846189406,57.223384
714,17.651847047460286,57.260522
715,17.57583369290421,57.285734
716,17.499820338348137,57.329799
717,17.423806983792065,57.367064
718,17.34779362923599,57.406334
719,17.271780274679916,57.443236
720,17.19576692012384,57.505902
721,17.11975356556777,57.543561
722,17.043740211011695,57.584842
