,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,17.88699666209255,58.88129725521509,54.978376650648826,175.29443921904755,37.091379988556255
1,17.60199246439233,67.74893703083592,53.35265874710647,152.52430556445083,35.750666282714135
2,16.51149356456296,68.65617523633004,58.07234789079583,212.1420676993752,41.560854326232864
3,16.11626614713483,69.3183648002101,33.13469232363646,55.55814609563514,17.018426176501627
4,9.45945151176411,51.937849723345735,30.33667004639021,58.42134163758278,20.877218534626106
5,12.730483761762715,63.55397012086916,53.816294514836976,144.80943186435687,41.08581075307426
6,14.319499132278821,68.14907735262665,57.425791013006155,229.44633388670317,43.106291880727326
7,12.534755583642259,62.27328208296543,55.51828441657402,130.9741418880522,42.983528832931746
8,8.182400715439522,50.31294133932376,47.68441567499846,96.3315366795541,39.50201495955893
9,7.420645604064231,46.827273151364096,38.75083280046165,73.16503620332256,31.33018719639743
10,6.128255779225303,42.57467428551493,42.63080192692368,100.05275428060905,36.50254614769837
11,4.235753021898471,38.92979586784498,54.327061793137645,135.48557537712756,50.09130877123918
12,7.439987289123088,45.21588414264493,63.25232504446446,175.45039003593445,55.81233775534137
13,8.039880731719553,43.95500997769866,61.75691055419793,201.89595204431458,53.71702982247837
14,11.11631634491503,49.089842418926466,64.03560979149724,224.41506275846768,52.91929344658221
15,13.603176702461932,55.83318020356375,67.12906740123529,263.8851898329997,53.52589069877335
16,9.761865828461405,45.530061447560904,61.88500192452585,192.697040073556,52.123136096064464
17,14.224155859062664,55.548394182704676,62.05929704575154,220.97869253974537,47.83514118668887
18,12.021983776704595,49.447329275677966,59.8475361118989,177.3774308497334,47.82555233519431
19,10.640467412604842,44.544578558048684,62.66919920159378,209.4933823278562,52.028731788988935
