,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,57.72851860434921,389.309144921213,56.56627942611817,237.62775762655087,-1.1622391782310402
1,52.11466776191842,353.72824805315474,57.24994069554214,227.86053237195785,5.135272933623725
2,48.25858374387273,317.67604890509836,66.34542221936529,320.2094810695296,18.086838475492566
3,43.86142633057065,274.40436443592256,60.107680657543796,270.6018108892775,16.246254326973144
4,41.84775741370339,252.88427125664646,56.89887799338876,154.61875123866997,15.051120579685366
5,40.82144837369864,243.14085048395927,59.89265927208525,274.3150261158176,19.071210898386614
6,39.81193824991321,233.67894659307842,60.606229023527405,260.24390207669046,20.7942907736142
7,37.858360806872746,218.14671705138343,54.320300164668076,148.78886865290855,16.461939357795337
8,36.24071865037097,200.57345956038392,53.832110210893795,213.77009975251582,17.591391560522823
9,34.150431726301754,182.15080524925847,62.09132548056282,206.2137737395089,27.94089375426108
10,31.58975932276176,161.38789753235238,60.385190445675285,197.53511695956254,28.79543112291353
11,30.40525186468379,146.59829616089056,52.14980163288217,182.09914519848385,21.744549768198386
12,29.414941262424463,136.5408176210669,50.399748119047324,126.55194452420919,20.984806856622868
13,25.313937876328588,112.21060945391869,56.42055233148986,168.63821039703913,31.10661445516128
14,24.15958806433773,101.93749631052714,48.01613076557774,117.35931228413179,23.85654270124001
15,24.220503649764066,100.18613334339615,48.1871995771803,115.92473558874642,23.96669592741624
16,23.64814058526572,93.49900651969338,55.617958159447355,165.73575132061887,31.969817574181643
17,23.024319174395394,88.56234979464735,49.78336304310909,123.00179926293345,26.759043868713693
18,21.24189357667193,80.40074987444955,48.39229742594615,112.67995275198872,27.150403849274216
19,12.875049025117708,52.460021700201345,47.278518375303584,121.63750527691246,34.40346935018587
