,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,18.10813468279885,74.12685430968493,63.927362841278295,309.42586001983767,45.81922815847946
1,33.84394125870749,158.23120003981785,57.98518764202051,244.14651689498984,24.141246383313018
2,20.254695133109948,80.15298096093028,58.682356338371925,252.3227357124429,38.427661205261984
3,25.72416191442183,102.74275210535812,65.17507522989627,294.9468156084894,39.45091331547444
4,30.984510668288326,138.47034906979562,66.03156325499972,453.7693398168456,35.04705258671141
5,28.26816328434852,115.65915981814022,59.2441501976739,287.3183702215087,30.975986913325386
6,18.890474585379827,77.45732521740464,55.49736733516564,206.32467160764,36.606892749785814
7,22.71866745569325,86.84395866540719,64.65145695963454,273.64455590886365,41.93278950394129
8,26.408571319153772,113.89042081075316,60.06464202649986,249.8152765088793,33.65607070734609
9,24.53028581366833,98.84978082324542,61.13477263445353,271.83118746966215,36.60448682078519
10,22.829659727611823,92.45844103981686,56.70497528191276,189.7448942857453,33.875315554300926
11,25.469586279277763,106.38207546320332,62.74861888069253,299.12189696738636,37.27903260141477
12,22.63690146912966,89.92206900027136,64.24195217367472,425.7947381747559,41.605050704545064
13,24.263636188718408,96.25946760539316,64.90395151402207,395.4509303466152,40.64031532530368
14,28.127152010456147,119.4204902446826,59.97677962987882,249.2927324177556,31.84962761942265
15,26.530847756563805,110.32447468863472,64.51377401861203,344.1696038578511,37.98292626204821
16,33.36195957533789,151.29976689377736,60.86477557342023,271.3813202504806,27.502815998082326
17,24.698712022085147,97.84501201666636,59.71009445323282,256.6056972890724,35.01138243114768
18,28.239623199295327,113.74683189473677,65.53410063386744,351.27798405842077,37.294477434572116
19,30.59385505696958,136.9028079763655,61.157569751969085,309.33475621304785,30.563714694999504
